ticker,block_index,archetype,category,cell,score,reason_cell,reason_text,confidence,source,composite_0_10,composite_0_100
TAYD,78,B: Durable Compounder,Growth,C1004,10,D1004,Fwd revenue growth                                  24.6%  -> A (9.5)   band: >= 15.0% | Fwd EPS growth                                      23.0%  -> B (7.5)   band: >= 20.0%  [demoted to B: fwd_revenue_growth is not None and fwd_eps_growth is not None and fwd_eps_growth <= fwd_revenue_growth] | 3-yr gross margin trend (bps)                    +1521bps  -> A (9.5)   band: >= +100bps,high,auto,7.5,75.0
TAYD,78,B: Durable Compounder,Profitability,C1005,8,D1005,ROIC 3-yr average                                   14.0%  -> B (7.5)   band: >= 13.0% | ROIC persistence (share of yrs >12%)                75.0%  -> B (7.5)   band: >= 60.0% | Gross margin vs peer set                            75.0%  -> A (9.5)   band: >= 75.0% | Return on equity                                    16.2%  -> B (7.5)   band: >= 15.0%,high,auto,7.5,75.0
TAYD,78,B: Durable Compounder,Financials,C1006,6,D1006,Net debt / EBITDA                                  -0.10x  -> A (9.5)   band: <= 0.50x | EBIT / interest expense                           999.00x  -> A (9.5)   band: >= 12.00x | FCF / net income (3-yr)                             85.0%  -> C (5.5)   band: >= 70.0% | Diluted share count 3-yr CAGR                       -2.1%  -> A (9.5)   band: <= 0.0%,high,auto,7.5,75.0
TAYD,78,B: Durable Compounder,Business Quality,C1007,5,D1007,"ROIC persistence (share of yrs >12%)                75.0%  -> B (7.5)   band: >= 60.0% | Gross margin stability (band, bps)               +1555bps  -> F (1.5)   band: > +1500bps",medium,tier3,7.5,75.0
TAYD,78,B: Durable Compounder,Management,C1008,6,D1008,"SBC as % of revenue                                  2.7%  -> A (9.5)   band: <= 5.0% | EPS beats, last 8Q                                      4  -> C (5.5)   band: >= 4 | Insider net open-market activity                       -2  -> F (1.5)   band: < -1.50",high,auto,7.5,75.0
TAYD,78,B: Durable Compounder,Income,C1009,10,D1009,Revenue change in weakest year shown                 3.8%  -> A (9.5)   band: >= 0.0%,low,tier3,7.5,75.0
TAYD,78,B: Durable Compounder,Market Sentiment,C1010,8,D1010,Short interest % of float                            4.1%  -> B (7.5)   band: <= 5.0% | Institutional ownership trend                           1  -> A (9.5)   band: >= 0.50 | Insider net open-market activity (6mo)                 -2  -> F (1.5)   band: < -1.50,high,auto,7.5,75.0
TAYD,78,B: Durable Compounder,EPS/Revison Trends,C1011,10,D1011,"FY2 consensus EPS change vs 3mo ago                 34.1%  -> A (9.5)   band: >= 5.0% | Revision breadth (share up)                        100.0%  -> A (9.5)   band: >= 70.0% | EPS beats, last 8Q                                      4  -> C (5.5)   band: >= 4",high,auto,7.5,75.0
TAYD,78,B: Durable Compounder,Industry/Sector Tailwinds,C1012,8,D1012,Peer-median fwd revenue growth                       8.2%  -> B (7.5)   band: >= 5.0%,low,auto,7.5,75.0
TEVA,79,B: Durable Compounder,Valuation,C1016,10,D1016,FCF yield                                            3.4%  -> C (5.5)   band: >= 2.5% | Fwd TEV/EBITDA vs peer median                       29.7%  -> A (9.5)   band: >= 25.0% | PEG                                                  0.96  -> A (9.5)   band: <= 1.00,high,auto,6.05,60.5
TEVA,79,B: Durable Compounder,Growth,C1017,10,D1017,Fwd revenue growth                                   4.4%  -> C (5.5)   band: >= 3.0% | Fwd EPS growth                                      43.5%  -> A (9.5)   band: >= 20.0% | 3-yr gross margin trend (bps)                     +507bps  -> A (9.5)   band: >= +100bps,high,auto,6.05,60.5
TEVA,79,B: Durable Compounder,Profitability,C1018,2,D1018,ROIC 3-yr average                                    3.4%  -> F (1.5)   band: < 4.0% | ROIC persistence (share of yrs >12%)                 0.0%  -> F (1.5)   band: < 20.0% | Gross margin vs peer set                            12.5%  -> F (1.5)   band: < 25.0% | Return on equity                                     9.7%  -> F (1.5)   band: >= 5.0%  [notched D->F: debt_to_equity is not None and debt_to_equity > 2.0],high,auto,6.05,60.5
TEVA,79,B: Durable Compounder,Financials,C1019,4,D1019,Net debt / EBITDA                                   3.17x  -> D (3.5)   band: <= 4.00x | EBIT / interest expense                             1.79x  -> F (1.5)   band: < 2.00x | Diluted share count 3-yr CAGR                        1.6%  -> C (5.5)   band: <= 3.0%,high,auto,6.05,60.5
TEVA,79,B: Durable Compounder,Business Quality,C1020,4,D1020,"ROIC persistence (share of yrs >12%)                 0.0%  -> F (1.5)   band: < 20.0% | Gross margin stability (band, bps)                +507bps  -> C (5.5)   band: <= +800bps",medium,tier3,6.05,60.5
TEVA,79,B: Durable Compounder,Management,C1021,4,D1021,"SBC as % of revenue                                  1.0%  -> A (9.5)   band: <= 5.0% | EPS beats, last 8Q                                      3  -> D (3.5)   band: >= 2 | Insider net open-market activity                       -2  -> F (1.5)   band: < -1.50",high,auto,6.05,60.5
TEVA,79,B: Durable Compounder,Income,C1022,10,D1022,Revenue change in weakest year shown                 4.3%  -> A (9.5)   band: >= 0.0%,low,tier3,6.05,60.5
TEVA,79,B: Durable Compounder,Market Sentiment,C1023,8,D1023,Short interest % of float                            2.8%  -> B (7.5)   band: <= 5.0% | Institutional ownership trend                           1  -> A (9.5)   band: >= 0.50 | Insider net open-market activity (6mo)                 -2  -> F (1.5)   band: < -1.50,high,auto,6.05,60.5
TEVA,79,B: Durable Compounder,EPS/Revison Trends,C1024,4,D1024,"FY2 consensus EPS change vs 3mo ago                 -0.8%  -> C (5.5)   band: >= -2.0% | Revision breadth (share up)                          0.0%  -> F (1.5)   band: < 30.0% | EPS beats, last 8Q                                      3  -> D (3.5)   band: >= 2",high,auto,6.05,60.5
TEVA,79,B: Durable Compounder,Industry/Sector Tailwinds,C1025,10,D1025,Peer-median fwd revenue growth                      12.9%  -> A (9.5)   band: >= 10.0%,low,auto,6.05,60.5
TIGO,80,A: Mature Cash Generator,Valuation,C1029,7,D1029,FCF yield                                            6.7%  -> A (9.5)   band: >= 6.0% | Fwd P/E vs own 5-yr median                         -34.9%  -> F (1.5)   band: < -30.0% | Fwd TEV/EBITDA vs peer median                      -11.0%  -> D (3.5)   band: >= -30.0% | PEG                                                  0.75  -> A (9.5)   band: <= 1.00,high,auto,5.95,59.5
TIGO,80,A: Mature Cash Generator,Growth,C1030,10,D1030,Fwd revenue growth                                   3.6%  -> C (5.5)   band: >= 3.0% | Fwd EPS growth                                      55.7%  -> A (9.5)   band: >= 20.0% | 3-yr gross margin trend (bps)                     +423bps  -> A (9.5)   band: >= +100bps,high,auto,5.95,59.5
TIGO,80,A: Mature Cash Generator,Profitability,C1031,5,D1031,ROIC 3-yr average                                    8.5%  -> D (3.5)   band: >= 4.0% | ROIC persistence (share of yrs >12%)                25.0%  -> D (3.5)   band: >= 20.0% | Gross margin vs peer set                           100.0%  -> A (9.5)   band: >= 75.0% | Return on equity                                    37.4%  -> C (5.5)   band: >= 20.0%  [demoted to B: debt_to_equity is not None and debt_to_equity >= 1.0; notched B->C: debt_to_equity is not None and debt_to_equity > 2.0],high,auto,5.95,59.5
TIGO,80,A: Mature Cash Generator,Financials,C1032,4,D1032,Net debt / EBITDA                                   2.84x  -> D (3.5)   band: <= 4.00x | EBIT / interest expense                             3.34x  -> D (3.5)   band: >= 2.00x | FCF / net income (3-yr)                            120.6%  -> A (9.5)   band: >= 100.0% | Diluted share count 3-yr CAGR                        6.3%  -> F (1.5)   band: > 6.0%,high,auto,5.95,59.5
TIGO,80,A: Mature Cash Generator,Business Quality,C1033,5,D1033,"ROIC persistence (share of yrs >12%)                25.0%  -> D (3.5)   band: >= 20.0% | Gross margin stability (band, bps)                +423bps  -> C (5.5)   band: <= +800bps",medium,tier3,5.95,59.5
TIGO,80,A: Mature Cash Generator,Management,C1034,4,D1034,"SBC as % of revenue                                  0.2%  -> A (9.5)   band: <= 5.0% | EPS beats, last 8Q                                      3  -> D (3.5)   band: >= 2 | Insider net open-market activity                       -2  -> F (1.5)   band: < -1.50",high,auto,5.95,59.5
TIGO,80,A: Mature Cash Generator,Income,C1035,10,D1035,Revenue change in weakest year shown                 0.3%  -> A (9.5)   band: >= 0.0%,low,tier3,5.95,59.5
TIGO,80,A: Mature Cash Generator,Market Sentiment,C1036,6,D1036,Short interest % of float                            5.2%  -> C (5.5)   band: <= 8.0% | Institutional ownership trend                           0  -> C (5.5)   band: >= -0.50 | Insider net open-market activity (6mo)                 -2  -> F (1.5)   band: < -1.50,high,auto,5.95,59.5
TIGO,80,A: Mature Cash Generator,EPS/Revison Trends,C1037,6,D1037,"FY2 consensus EPS change vs 3mo ago                 47.3%  -> A (9.5)   band: >= 5.0% | Revision breadth (share up)                         50.0%  -> C (5.5)   band: >= 45.0% | EPS beats, last 8Q                                      3  -> D (3.5)   band: >= 2",medium,auto,5.95,59.5
TIGO,80,A: Mature Cash Generator,Industry/Sector Tailwinds,C1038,2,D1038,Peer-median fwd revenue growth                      -1.4%  -> F (1.5)   band: < -0.0%,low,auto,5.95,59.5
TSLA,81,B: Durable Compounder,Valuation,C1042,2,D1042,FCF yield                                            0.5%  -> F (1.5)   band: < 1.0% | Fwd P/E vs own 5-yr median                         -17.4%  -> D (3.5)   band: >= -30.0% | PEG                                                  4.56  -> F (1.5)   band: > 2.50,high,auto,5.8,58.0
TSLA,81,B: Durable Compounder,Growth,C1043,8,D1043,Fwd revenue growth                                  13.9%  -> B (7.5)   band: >= 8.0% | Fwd EPS growth                                      24.0%  -> A (9.5)   band: >= 20.0% | 3-yr gross margin trend (bps)                     -757bps  -> F (1.5)   band: < -200bps,high,auto,5.8,58.0
TSLA,81,B: Durable Compounder,Profitability,C1044,5,D1044,ROIC 3-yr average                                   11.3%  -> C (5.5)   band: >= 9.0% | ROIC persistence (share of yrs >12%)                50.0%  -> C (5.5)   band: >= 40.0% | Gross margin vs peer set                            42.9%  -> D (3.5)   band: >= 25.0% | Return on equity                                     4.7%  -> F (1.5)   band: < 5.0%,high,auto,5.8,58.0
TSLA,81,B: Durable Compounder,Financials,C1045,9,D1045,Net debt / EBITDA                                  -0.17x  -> A (9.5)   band: <= 0.50x | EBIT / interest expense                            16.62x  -> A (9.5)   band: >= 12.00x | FCF / net income (3-yr)                             54.6%  -> D (3.5)   band: >= 50.0% | Diluted share count 3-yr CAGR                        0.5%  -> B (7.5)   band: <= 1.0%,high,auto,5.8,58.0
TSLA,81,B: Durable Compounder,Business Quality,C1046,6,D1046,"ROIC persistence (share of yrs >12%)                50.0%  -> C (5.5)   band: >= 40.0% | Gross margin stability (band, bps)                +774bps  -> C (5.5)   band: <= +800bps",medium,tier3,5.8,58.0
TSLA,81,B: Durable Compounder,Management,C1047,4,D1047,"SBC as % of revenue                                  3.7%  -> A (9.5)   band: <= 5.0% | EPS beats, last 8Q                                      2  -> D (3.5)   band: >= 2 | Insider net open-market activity                       -2  -> F (1.5)   band: < -1.50",high,auto,5.8,58.0
TSLA,81,B: Durable Compounder,Income,C1048,8,D1048,Revenue change in weakest year shown                -2.9%  -> B (7.5)   band: >= -5.0%,low,tier3,5.8,58.0
TSLA,81,B: Durable Compounder,Market Sentiment,C1049,10,D1049,Short interest % of float                            2.0%  -> A (9.5)   band: <= 2.0% | Institutional ownership trend                           1  -> A (9.5)   band: >= 0.50 | Insider net open-market activity (6mo)                 -2  -> F (1.5)   band: < -1.50,high,auto,5.8,58.0
TSLA,81,B: Durable Compounder,EPS/Revison Trends,C1050,4,D1050,"FY2 consensus EPS change vs 3mo ago                -13.0%  -> F (1.5)   band: < -5.0% | Revision breadth (share up)                         83.3%  -> A (9.5)   band: >= 70.0% | EPS beats, last 8Q                                      2  -> D (3.5)   band: >= 2",medium,auto,5.8,58.0
TSLA,81,B: Durable Compounder,Industry/Sector Tailwinds,C1051,8,D1051,Peer-median fwd revenue growth                       8.3%  -> B (7.5)   band: >= 5.0%,low,auto,5.8,58.0
TSM,82,B: Durable Compounder,Valuation,C1055,4,D1055,FCF yield                                            1.7%  -> D (3.5)   band: >= 1.0% | Fwd P/E vs own 5-yr median                         -96.1%  -> F (1.5)   band: < -30.0% | Fwd TEV/EBITDA vs peer median                      -19.0%  -> D (3.5)   band: >= -30.0% | PEG                                                  0.98  -> A (9.5)   band: <= 1.00,high,auto,8.2,82.0
TSM,82,B: Durable Compounder,Growth,C1056,8,D1056,Fwd revenue growth                                  32.5%  -> A (9.5)   band: >= 15.0% | Fwd EPS growth                                      28.5%  -> B (7.5)   band: >= 20.0%  [demoted to B: fwd_revenue_growth is not None and fwd_eps_growth is not None and fwd_eps_growth <= fwd_revenue_growth] | 3-yr gross margin trend (bps)                      +33bps  -> B (7.5)   band: >= +0bps,high,auto,8.2,82.0
TSM,82,B: Durable Compounder,Profitability,C1057,10,D1057,ROIC 3-yr average                                   37.7%  -> A (9.5)   band: >= 20.0% | ROIC persistence (share of yrs >12%)               100.0%  -> A (9.5)   band: >= 80.0% | Gross margin vs peer set                            87.5%  -> A (9.5)   band: >= 75.0% | Return on equity                                    40.0%  -> A (9.5)   band: >= 20.0%,high,auto,8.2,82.0
TSM,82,B: Durable Compounder,Financials,C1058,9,D1058,Net debt / EBITDA                                  -0.54x  -> A (9.5)   band: <= 0.50x | EBIT / interest expense                           210.91x  -> A (9.5)   band: >= 12.00x | FCF / net income (3-yr)                             57.7%  -> D (3.5)   band: >= 50.0% | Diluted share count 3-yr CAGR                        0.0%  -> B (7.5)   band: <= 1.0%,high,auto,8.2,82.0
TSM,82,B: Durable Compounder,Business Quality,C1059,8,D1059,"ROIC persistence (share of yrs >12%)               100.0%  -> A (9.5)   band: >= 80.0% | Gross margin stability (band, bps)                +553bps  -> C (5.5)   band: <= +800bps",medium,tier3,8.2,82.0
TSM,82,B: Durable Compounder,Management,C1060,10,D1060,"SBC as % of revenue                                  0.0%  -> A (9.5)   band: <= 5.0% | EPS beats, last 8Q                                      4  -> C (5.5)   band: >= 4 | Insider net open-market activity                        2  -> A (9.5)   band: >= 1.50",high,auto,8.2,82.0
TSM,82,B: Durable Compounder,Income,C1061,8,D1061,Revenue change in weakest year shown                -4.5%  -> B (7.5)   band: >= -5.0%,low,tier3,8.2,82.0
